"","SurveyID","m1_alpha","m1_biomass","B20","m2_fish_alpha","m2_invert_alpha","FG_richness","biomass","CTI","urchin_abundance"
"37404","M16140502388023",NA,NA,NA,NA,3,3,NA,NA,NA
"37405","M16140502388024",NA,NA,NA,NA,4,4,NA,NA,NA
"37406","M16140502468022",NA,NA,NA,NA,4,4,NA,NA,NA
"37407","M16140502468023",NA,NA,NA,NA,3,2,NA,NA,NA
"37408","M16140502468024",NA,NA,NA,NA,4,4,NA,NA,NA
"37409","M16141000062021",NA,NA,NA,NA,5,5,NA,NA,3
"37410","M16141000062023",NA,NA,NA,NA,4,4,NA,NA,NA
"37411","M16141000062024",NA,NA,NA,NA,4,4,NA,NA,NA
"37412","M16141000063021",NA,NA,NA,NA,5,5,NA,NA,NA
"37413","M16141000063023",NA,NA,NA,NA,4,3,NA,NA,NA
"37414","M16141000063024",NA,NA,NA,NA,5,4,NA,NA,5
"37415","M16141000064021",NA,NA,NA,NA,4,4,NA,NA,NA
"37416","M16141000064022",NA,NA,NA,NA,8,7,NA,NA,4
"37417","M16141000064023",NA,NA,NA,NA,4,4,NA,NA,1
"37418","M16141001866021",NA,NA,NA,NA,3,3,NA,NA,NA
"37419","M16141001866022",NA,NA,NA,NA,4,4,NA,NA,NA
"37420","M16141001866023",NA,NA,NA,NA,4,4,NA,NA,NA
"37421","M16141001866024",NA,NA,NA,NA,3,3,NA,NA,NA
"37422","M16141002117021",NA,NA,NA,NA,1,1,NA,NA,NA
"37423","M16141002117022",NA,NA,NA,NA,3,3,NA,NA,NA
"37424","M16141002117024",NA,NA,NA,NA,6,5,NA,NA,NA
"37425","M16141002202023",NA,NA,NA,NA,3,3,NA,NA,NA
"37426","M16141002202024",NA,NA,NA,NA,4,3,NA,NA,NA
"37427","M16141002389021",NA,NA,NA,NA,3,3,NA,NA,NA
"37428","M16141002389022",NA,NA,NA,NA,6,6,NA,NA,NA
"37429","M16141002389023",NA,NA,NA,NA,4,4,NA,NA,NA
"37430","M16141002389024",NA,NA,NA,NA,6,5,NA,NA,NA
"37431","M16141002481023",NA,NA,NA,NA,1,1,NA,NA,NA
"37432","M16151000065023",NA,NA,NA,NA,1,1,NA,NA,NA
"37433","M16151000066021",NA,NA,NA,NA,2,2,NA,NA,NA
"37434","M16151000066022",NA,NA,NA,NA,4,4,NA,NA,NA
"37435","M16151000066023",NA,NA,NA,NA,5,5,NA,NA,NA
"37436","M16151000066024",NA,NA,NA,NA,3,3,NA,NA,NA
"37437","M16151000067021",NA,NA,NA,NA,5,4,NA,NA,4
"37438","M16151000067022",NA,NA,NA,NA,2,2,NA,NA,NA
"37439","M16151000067023",NA,NA,NA,NA,2,2,NA,NA,1
"37440","M16151000067024",NA,NA,NA,NA,1,1,NA,NA,NA
"37441","M16151001867021",NA,NA,NA,NA,1,1,NA,NA,NA
"37442","M16151001867022",NA,NA,NA,NA,1,1,NA,NA,NA
"37443","M16151001867023",NA,NA,NA,NA,2,2,NA,NA,NA
"37444","M16151001867024",NA,NA,NA,NA,2,2,NA,NA,NA
"37445","M16151002118021",NA,NA,NA,NA,2,2,NA,NA,NA
"37446","M16151002118024",NA,NA,NA,NA,2,2,NA,NA,NA
"37447","M16151002204021",NA,NA,NA,NA,5,5,NA,NA,NA
"37448","M16151002204023",NA,NA,NA,NA,1,2,NA,NA,NA
"37449","M16151002204024",NA,NA,NA,NA,3,3,NA,NA,NA
"37450","M16151002391021",NA,NA,NA,NA,2,1,NA,NA,NA
"37451","M16151002391023",NA,NA,NA,NA,2,2,NA,NA,NA
"37452","M16151002391024",NA,NA,NA,NA,3,3,NA,NA,NA
"37453","M16151002766021",NA,NA,NA,NA,1,1,NA,NA,NA
"37454","M16151002766022",NA,NA,NA,NA,2,2,NA,NA,NA
"37455","M16151002766023",NA,NA,NA,NA,2,2,NA,NA,NA
"37456","M16151002766024",NA,NA,NA,NA,1,1,NA,NA,NA
"37457","M16161000068021",NA,NA,NA,NA,2,2,NA,NA,NA
"37458","M16161000068023",NA,NA,NA,NA,5,5,NA,NA,2
"37459","M16161000068024",NA,NA,NA,NA,3,3,NA,NA,2
"37460","M16161000069021",NA,NA,NA,NA,4,4,NA,NA,NA
"37461","M16161000069023",NA,NA,NA,NA,1,1,NA,NA,NA
"37462","M16161000069024",NA,NA,NA,NA,3,3,NA,NA,NA
"37463","M16161000070021",NA,NA,NA,NA,1,1,NA,NA,NA
"37464","M16161000070022",NA,NA,NA,NA,3,3,NA,NA,NA
"37465","M16161000070023",NA,NA,NA,NA,5,4,NA,NA,NA
"37466","M16161000070024",NA,NA,NA,NA,6,4,NA,NA,NA
"37467","M16161001868022",NA,NA,NA,NA,3,3,NA,NA,NA
"37468","M16161001868023",NA,NA,NA,NA,4,4,NA,NA,NA
"37469","M16161001868024",NA,NA,NA,NA,4,4,NA,NA,NA
"37470","M16161002119021",NA,NA,NA,NA,2,2,NA,NA,NA
"37471","M16161002119022",NA,NA,NA,NA,4,3,NA,NA,NA
"37472","M16161002119023",NA,NA,NA,NA,5,5,NA,NA,NA
"37473","M16161002119024",NA,NA,NA,NA,4,3,NA,NA,NA
"37474","M16161002203023",NA,NA,NA,NA,5,5,NA,NA,NA
"37475","M16161002203024",NA,NA,NA,NA,6,5,NA,NA,NA
"37476","M16161002390022",NA,NA,NA,NA,2,2,NA,NA,NA
"37477","M16161002390024",NA,NA,NA,NA,6,4,NA,NA,NA
"37478","M16161002765021",NA,NA,NA,NA,1,1,NA,NA,1
"37479","M16161002765022",NA,NA,NA,NA,4,4,NA,NA,NA
"37480","M16161002765023",NA,NA,NA,NA,3,3,NA,NA,NA
"37481","M16161002765024",NA,NA,NA,NA,4,4,NA,NA,NA
"37482","M16170500071021",NA,NA,NA,NA,5,4,NA,NA,NA
"37483","M16170500071022",NA,NA,NA,NA,4,4,NA,NA,NA
"37484","M16170500071023",NA,NA,NA,NA,6,6,NA,NA,2
"37485","M16170500071024",NA,NA,NA,NA,4,4,NA,NA,NA
"37486","M16170500072021",NA,NA,NA,NA,3,3,NA,NA,NA
"37487","M16170500072022",NA,NA,NA,NA,2,2,NA,NA,NA
"37488","M16170500072023",NA,NA,NA,NA,2,2,NA,NA,NA
"37489","M16170500072024",NA,NA,NA,NA,3,3,NA,NA,NA
"37490","M16170500073021",NA,NA,NA,NA,4,4,NA,NA,NA
"37491","M16170500073023",NA,NA,NA,NA,5,5,NA,NA,NA
"37492","M16170500073024",NA,NA,NA,NA,4,4,NA,NA,NA
"37493","M16170501869021",NA,NA,NA,NA,3,3,NA,NA,NA
"37494","M16170501869022",NA,NA,NA,NA,6,5,NA,NA,NA
"37495","M16170501869023",NA,NA,NA,NA,4,4,NA,NA,NA
"37496","M16170501869024",NA,NA,NA,NA,3,3,NA,NA,NA
"37497","M16170502120021",NA,NA,NA,NA,2,2,NA,NA,NA
"37498","M16170502120022",NA,NA,NA,NA,3,3,NA,NA,NA
"37499","M16170502120023",NA,NA,NA,NA,2,2,NA,NA,NA
"37500","M16170502120024",NA,NA,NA,NA,2,2,NA,NA,NA
"37501","M16170502205023",NA,NA,NA,NA,3,4,NA,NA,NA
"37502","M16170502205024",NA,NA,NA,NA,4,4,NA,NA,NA
"37503","M16170502392021",NA,NA,NA,NA,5,5,NA,NA,NA
"37504","M16170502392023",NA,NA,NA,NA,6,6,NA,NA,NA
"37505","M16170502392024",NA,NA,NA,NA,3,3,NA,NA,NA
"37506","M16170502768021",NA,NA,NA,NA,2,2,NA,NA,NA
"37507","M16170502768022",NA,NA,NA,NA,4,4,NA,NA,NA
"37508","M16170502768023",NA,NA,NA,NA,3,3,NA,NA,NA
"37509","M16170502768024",NA,NA,NA,NA,2,2,NA,NA,NA
"37510","M16171000074021",NA,NA,NA,NA,1,1,NA,NA,NA
"37511","M16171000074022",NA,NA,NA,NA,4,4,NA,NA,2
"37512","M16171000074023",NA,NA,NA,NA,3,3,NA,NA,NA
"37513","M16171000074024",NA,NA,NA,NA,5,5,NA,NA,NA
"37514","M16171000075021",NA,NA,NA,NA,3,3,NA,NA,NA
"37515","M16171000075022",NA,NA,NA,NA,6,6,NA,NA,NA
"37516","M16171000075023",NA,NA,NA,NA,3,3,NA,NA,NA
"37517","M16171000075024",NA,NA,NA,NA,5,5,NA,NA,NA
"37518","M16171000076021",NA,NA,NA,NA,4,3,NA,NA,NA
"37519","M16171000076022",NA,NA,NA,NA,6,6,NA,NA,NA
"37520","M16171000076023",NA,NA,NA,NA,6,5,NA,NA,NA
"37521","M16171000076024",NA,NA,NA,NA,5,5,NA,NA,2
"37522","M16171001870021",NA,NA,NA,NA,2,3,NA,NA,NA
"37523","M16171001870022",NA,NA,NA,NA,3,3,NA,NA,NA
"37524","M16171001870023",NA,NA,NA,NA,2,3,NA,NA,NA
"37525","M16171001870024",NA,NA,NA,NA,3,3,NA,NA,NA
"37526","M16171002121022",NA,NA,NA,NA,5,4,NA,NA,NA
"37527","M16171002121023",NA,NA,NA,NA,5,5,NA,NA,NA
"37528","M16171002121024",NA,NA,NA,NA,2,2,NA,NA,NA
"37529","M16171002206023",NA,NA,NA,NA,7,6,NA,NA,NA
"37530","M16171002206024",NA,NA,NA,NA,4,4,NA,NA,NA
"37531","M16171002393022",NA,NA,NA,NA,1,2,NA,NA,NA
"37532","M16171002393023",NA,NA,NA,NA,6,5,NA,NA,NA
"37533","M16171002393024",NA,NA,NA,NA,3,3,NA,NA,NA
"37534","M16171002469021",NA,NA,NA,NA,3,3,NA,NA,NA
"37535","M16171002469022",NA,NA,NA,NA,4,4,NA,NA,NA
"37536","M16171002469023",NA,NA,NA,NA,3,3,NA,NA,NA
"37537","M16171002469024",NA,NA,NA,NA,5,4,NA,NA,NA
"37538","M16171002763021",NA,NA,NA,NA,3,3,NA,NA,NA
"37539","M16171002763022",NA,NA,NA,NA,2,2,NA,NA,NA
"37540","M16171002763023",NA,NA,NA,NA,2,2,NA,NA,NA
"37541","M16171002763024",NA,NA,NA,NA,3,3,NA,NA,NA
"37542","M16180500077022",NA,NA,NA,NA,3,3,NA,NA,NA
"37543","M16180500077023",NA,NA,NA,NA,3,3,NA,NA,NA
"37544","M16180500077024",NA,NA,NA,NA,2,2,NA,NA,NA
"37545","M16180500078023",NA,NA,NA,NA,2,2,NA,NA,NA
"37546","M16180500078024",NA,NA,NA,NA,6,6,NA,NA,NA
"37547","M16180500079022",NA,NA,NA,NA,3,3,NA,NA,NA
"37548","M16180500079024",NA,NA,NA,NA,2,2,NA,NA,NA
"37549","M16180501871021",NA,NA,NA,NA,1,1,NA,NA,NA
"37550","M16180501871022",NA,NA,NA,NA,1,1,NA,NA,NA
"37551","M16180501871023",NA,NA,NA,NA,1,1,NA,NA,NA
"37552","M16180501871024",NA,NA,NA,NA,3,2,NA,NA,NA
"37553","M16180502122021",NA,NA,NA,NA,3,3,NA,NA,NA
"37554","M16180502122022",NA,NA,NA,NA,3,3,NA,NA,NA
"37555","M16180502122024",NA,NA,NA,NA,4,3,NA,NA,1
"37556","M16180502207021",NA,NA,NA,NA,2,2,NA,NA,NA
"37557","M16180502207022",NA,NA,NA,NA,2,3,NA,NA,NA
"37558","M16180502207023",NA,NA,NA,NA,3,2,NA,NA,NA
"37559","M16180502470021",NA,NA,NA,NA,3,3,NA,NA,NA
"37560","M16180502470023",NA,NA,NA,NA,2,2,NA,NA,NA
"37561","M16180502470024",NA,NA,NA,NA,2,2,NA,NA,NA
"37562","M16180502773022",NA,NA,NA,NA,3,3,NA,NA,NA
"37563","M16180502773024",NA,NA,NA,NA,2,2,NA,NA,NA
"37564","M16191000080021",NA,NA,NA,NA,4,4,NA,NA,NA
"37565","M16191000080022",NA,NA,NA,NA,3,3,NA,NA,NA
"37566","M16191000080023",NA,NA,NA,NA,3,3,NA,NA,1
"37567","M16191000080024",NA,NA,NA,NA,2,2,NA,NA,NA
"37568","M16191000081021",NA,NA,NA,NA,4,3,NA,NA,NA
"37569","M16191000081023",NA,NA,NA,NA,4,3,NA,NA,NA
"37570","M16191000081024",NA,NA,NA,NA,5,4,NA,NA,NA
"37571","M16191000082021",NA,NA,NA,NA,3,3,NA,NA,NA
"37572","M16191000082022",NA,NA,NA,NA,2,2,NA,NA,NA
"37573","M16191000082023",NA,NA,NA,NA,2,2,NA,NA,NA
"37574","M16191000082024",NA,NA,NA,NA,3,3,NA,NA,NA
"37575","M16191002208021",NA,NA,NA,NA,4,4,NA,NA,NA
"37576","M16191002208022",NA,NA,NA,NA,5,4,NA,NA,NA
"37577","M16191002208023",NA,NA,NA,NA,3,4,NA,NA,NA
"37578","M16191002208024",NA,NA,NA,NA,3,2,NA,NA,NA
"37579","M16191002762021",NA,NA,NA,NA,5,5,NA,NA,NA
"37580","M16191002762022",NA,NA,NA,NA,3,3,NA,NA,NA
"37581","M16191002762023",NA,NA,NA,NA,2,2,NA,NA,NA
"37582","M16191002762024",NA,NA,NA,NA,3,3,NA,NA,NA
"37583","M16201000083024",NA,NA,NA,NA,3,3,NA,NA,NA
"37584","M16201000084021",NA,NA,NA,NA,7,7,NA,NA,NA
"37585","M16201000084022",NA,NA,NA,NA,3,3,NA,NA,NA
"37586","M16201000084024",NA,NA,NA,NA,2,2,NA,NA,NA
"37587","M16201000085022",NA,NA,NA,NA,4,4,NA,NA,NA
"37588","M16201000085024",NA,NA,NA,NA,5,4,NA,NA,NA
"37589","M16201002209022",NA,NA,NA,NA,6,6,NA,NA,NA
"37590","M16201002209023",NA,NA,NA,NA,2,2,NA,NA,NA
"37591","M16201002209024",NA,NA,NA,NA,4,4,NA,NA,NA
"37592","M16201002484022",NA,NA,NA,NA,3,3,NA,NA,NA
"37593","M16201002484023",NA,NA,NA,NA,4,4,NA,NA,NA
"37594","M16201002484024",NA,NA,NA,NA,2,2,NA,NA,NA
"37595","M16211000086021",NA,NA,NA,NA,2,1,NA,NA,NA
"37596","M16211000086022",NA,NA,NA,NA,1,1,NA,NA,NA
"37597","M16211000086023",NA,NA,NA,NA,5,5,NA,NA,1
"37598","M16211000087021",NA,NA,NA,NA,6,5,NA,NA,NA
"37599","M16211000087023",NA,NA,NA,NA,5,5,NA,NA,1
"37600","M16211000087024",NA,NA,NA,NA,4,4,NA,NA,1
"37601","M16211000088021",NA,NA,NA,NA,3,3,NA,NA,NA
"37602","M16211000088022",NA,NA,NA,NA,2,2,NA,NA,NA
"37603","M16211000088023",NA,NA,NA,NA,2,2,NA,NA,NA
"37604","M16211000088024",NA,NA,NA,NA,4,4,NA,NA,NA
"37605","M16211001872021",NA,NA,NA,NA,2,2,NA,NA,NA
"37606","M16211001872022",NA,NA,NA,NA,2,2,NA,NA,NA
"37607","M16211001872023",NA,NA,NA,NA,3,3,NA,NA,NA
"37608","M16211001872024",NA,NA,NA,NA,3,3,NA,NA,NA
"37609","M16211002123021",NA,NA,NA,NA,3,3,NA,NA,NA
"37610","M16211002210022",NA,NA,NA,NA,1,1,NA,NA,NA
"37611","M16211002210023",NA,NA,NA,NA,1,1,NA,NA,NA
"37612","M16211002394021",NA,NA,NA,NA,3,3,NA,NA,NA
"37613","M16211002394023",NA,NA,NA,NA,2,2,NA,NA,NA
"37614","M16211002394024",NA,NA,NA,NA,5,5,NA,NA,3
"37615","M16211002477021",NA,NA,NA,NA,2,2,NA,NA,NA
"37616","M16211002477023",NA,NA,NA,NA,3,3,NA,NA,1
"37617","M16211002760023",NA,NA,NA,NA,1,1,NA,NA,NA
"37618","M16211002760024",NA,NA,NA,NA,3,3,NA,NA,2
"37619","M16220500089021",NA,NA,NA,NA,6,5,NA,NA,NA
"37620","M16220500089022",NA,NA,NA,NA,4,5,NA,NA,NA
"37621","M16220500089023",NA,NA,NA,NA,3,3,NA,NA,NA
"37622","M16220500089024",NA,NA,NA,NA,2,2,NA,NA,NA
"37623","M16220500090021",NA,NA,NA,NA,5,5,NA,NA,NA
"37624","M16220500090022",NA,NA,NA,NA,3,3,NA,NA,NA
"37625","M16220500090023",NA,NA,NA,NA,3,3,NA,NA,NA
"37626","M16220500090024",NA,NA,NA,NA,6,6,NA,NA,NA
"37627","M16220501873021",NA,NA,NA,NA,1,1,NA,NA,NA
"37628","M16220501873022",NA,NA,NA,NA,2,2,NA,NA,NA
"37629","M16220501873023",NA,NA,NA,NA,1,1,NA,NA,NA
"37630","M16220501873024",NA,NA,NA,NA,3,3,NA,NA,NA
"37631","M16220502124022",NA,NA,NA,NA,2,2,NA,NA,NA
"37632","M16220502124023",NA,NA,NA,NA,2,2,NA,NA,NA
"37633","M16220502124024",NA,NA,NA,NA,3,2,NA,NA,NA
"37634","M16220502211021",NA,NA,NA,NA,3,3,NA,NA,NA
"37635","M16220502211022",NA,NA,NA,NA,4,4,NA,NA,NA
"37636","M16220502211023",NA,NA,NA,NA,4,4,NA,NA,NA
"37637","M16220502211024",NA,NA,NA,NA,1,1,NA,NA,NA
"37638","M16220502396021",NA,NA,NA,NA,2,2,NA,NA,NA
"37639","M16220502396022",NA,NA,NA,NA,2,2,NA,NA,NA
"37640","M16220502396023",NA,NA,NA,NA,2,2,NA,NA,NA
"37641","M16220502396024",NA,NA,NA,NA,4,4,NA,NA,NA
"37642","M16220502475021",NA,NA,NA,NA,3,3,NA,NA,NA
"37643","M16220502475022",NA,NA,NA,NA,2,2,NA,NA,NA
"37644","M16220502475023",NA,NA,NA,NA,1,1,NA,NA,NA
"37645","M16231000091021",NA,NA,NA,NA,6,5,NA,NA,12
"37646","M16231000091022",NA,NA,NA,NA,5,4,NA,NA,4
"37647","M16231000091023",NA,NA,NA,NA,4,3,NA,NA,NA
"37648","M16231000091024",NA,NA,NA,NA,5,6,NA,NA,6
"37649","M16231000092021",NA,NA,NA,NA,4,3,NA,NA,4
"37650","M16231000092022",NA,NA,NA,NA,1,1,NA,NA,NA
"37651","M16231000092023",NA,NA,NA,NA,2,2,NA,NA,NA
"37652","M16231001874021",NA,NA,NA,NA,2,2,NA,NA,NA
"37653","M16231001874022",NA,NA,NA,NA,1,1,NA,NA,NA
"37654","M16231001874023",NA,NA,NA,NA,4,4,NA,NA,NA
"37655","M16231001874024",NA,NA,NA,NA,1,1,NA,NA,NA
"37656","M16231002125021",NA,NA,NA,NA,1,1,NA,NA,NA
"37657","M16231002125022",NA,NA,NA,NA,1,2,NA,NA,NA
"37658","M16231002125023",NA,NA,NA,NA,3,3,NA,NA,NA
"37659","M16231002125024",NA,NA,NA,NA,4,4,NA,NA,NA
"37660","M16231002212021",NA,NA,NA,NA,5,5,NA,NA,NA
"37661","M16231002212023",NA,NA,NA,NA,2,2,NA,NA,NA
"37662","M16231002212024",NA,NA,NA,NA,4,4,NA,NA,NA
"37663","M16231002401021",NA,NA,NA,NA,3,3,NA,NA,NA
"37664","M16231002401022",NA,NA,NA,NA,4,4,NA,NA,NA
"37665","M16231002401023",NA,NA,NA,NA,4,4,NA,NA,2
"37666","M16231002401024",NA,NA,NA,NA,3,3,NA,NA,NA
"37667","M16231002476022",NA,NA,NA,NA,5,5,NA,NA,NA
"37668","M16231002476023",NA,NA,NA,NA,3,3,NA,NA,NA
"37669","M16231002476024",NA,NA,NA,NA,1,1,NA,NA,NA
"37670","M16231002767021",NA,NA,NA,NA,3,3,NA,NA,NA
"37671","M16231002767023",NA,NA,NA,NA,1,1,NA,NA,NA
"37672","M16231002767024",NA,NA,NA,NA,3,3,NA,NA,NA
"37673","M16240500093021",NA,NA,NA,NA,5,5,NA,NA,NA
"37674","M16240500093022",NA,NA,NA,NA,2,2,NA,NA,NA
"37675","M16240500093023",NA,NA,NA,NA,2,2,NA,NA,NA
"37676","M16240500093024",NA,NA,NA,NA,3,3,NA,NA,NA
"37677","M16240500094021",NA,NA,NA,NA,3,3,NA,NA,6
"37678","M16240500094022",NA,NA,NA,NA,3,3,NA,NA,2
"37679","M16240500094023",NA,NA,NA,NA,3,3,NA,NA,2
"37680","M16240500094024",NA,NA,NA,NA,3,3,NA,NA,4
"37681","M16240501875021",NA,NA,NA,NA,3,4,NA,NA,NA
"37682","M16240501875022",NA,NA,NA,NA,1,2,NA,NA,NA
"37683","M16240501875024",NA,NA,NA,NA,2,2,NA,NA,2
"37684","M16240502126021",NA,NA,NA,NA,6,5,NA,NA,6
"37685","M16240502126022",NA,NA,NA,NA,2,3,NA,NA,NA
"37686","M16240502126023",NA,NA,NA,NA,2,3,NA,NA,NA
"37687","M16240502126024",NA,NA,NA,NA,3,3,NA,NA,NA
"37688","M16240502213021",NA,NA,NA,NA,6,6,NA,NA,NA
"37689","M16240502213023",NA,NA,NA,NA,3,3,NA,NA,NA
"37690","M16240502213024",NA,NA,NA,NA,5,4,NA,NA,NA
"37691","M16240502399022",NA,NA,NA,NA,4,4,NA,NA,NA
"37692","M16240502399023",NA,NA,NA,NA,4,3,NA,NA,NA
"37693","M16240502399024",NA,NA,NA,NA,1,1,NA,NA,NA
"37694","M16240502474021",NA,NA,NA,NA,4,4,NA,NA,12
"37695","M16240502474024",NA,NA,NA,NA,2,3,NA,NA,NA
"37696","M16240502774021",NA,NA,NA,NA,1,1,NA,NA,NA
"37697","M16240502774022",NA,NA,NA,NA,5,4,NA,NA,NA
"37698","M16240502774023",NA,NA,NA,NA,2,2,NA,NA,NA
"37699","M16240502774024",NA,NA,NA,NA,2,2,NA,NA,NA
"37700","M16250500095022",NA,NA,NA,NA,6,5,NA,NA,8
"37701","M16250500095023",NA,NA,NA,NA,8,7,NA,NA,10
"37702","M16250500095024",NA,NA,NA,NA,7,6,NA,NA,NA
"37703","M16250500096021",NA,NA,NA,NA,4,4,NA,NA,10
"37704","M16250500096022",NA,NA,NA,NA,4,3,NA,NA,10
"37705","M16250500096023",NA,NA,NA,NA,6,5,NA,NA,20
"37706","M16250500096024",NA,NA,NA,NA,10,7,NA,NA,22
"37707","M16250501876021",NA,NA,NA,NA,6,5,NA,NA,20
"37708","M16250501876022",NA,NA,NA,NA,3,3,NA,NA,4
"37709","M16250501876023",NA,NA,NA,NA,3,4,NA,NA,14
"37710","M16250501876024",NA,NA,NA,NA,3,3,NA,NA,6
"37711","M16250502127021",NA,NA,NA,NA,4,4,NA,NA,2
"37712","M16250502127022",NA,NA,NA,NA,3,2,NA,NA,6
"37713","M16250502127024",NA,NA,NA,NA,3,3,NA,NA,4
"37714","M16250502214021",NA,NA,NA,NA,2,3,NA,NA,NA
"37715","M16250502214022",NA,NA,NA,NA,3,2,NA,NA,2
"37716","M16250502214023",NA,NA,NA,NA,9,8,NA,NA,16
"37717","M16250502395021",NA,NA,NA,NA,6,6,NA,NA,14
"37718","M16250502395024",NA,NA,NA,NA,4,4,NA,NA,10
"37719","M16250502471023",NA,NA,NA,NA,4,4,NA,NA,10
"37720","M16250502471024",NA,NA,NA,NA,6,5,NA,NA,6
"37721","M16250502772021",NA,NA,NA,NA,7,6,NA,NA,4
"37722","M16250502772023",NA,NA,NA,NA,3,3,NA,NA,NA
"37723","M16250502772024",NA,NA,NA,NA,4,4,NA,NA,2
"37724","M16260500097021",NA,NA,NA,NA,4,4,NA,NA,10
"37725","M16260500097022",NA,NA,NA,NA,4,3,NA,NA,22
"37726","M16260500097023",NA,NA,NA,NA,4,4,NA,NA,4
"37727","M16260500097024",NA,NA,NA,NA,11,10,NA,NA,32
"37728","M16260500098024",NA,NA,NA,NA,8,7,NA,NA,28
"37729","M16260501877021",NA,NA,NA,NA,6,6,NA,NA,20
"37730","M16260501877022",NA,NA,NA,NA,4,4,NA,NA,8
"37731","M16260501877023",NA,NA,NA,NA,5,4,NA,NA,36
"37732","M16260501877024",NA,NA,NA,NA,4,4,NA,NA,NA
"37733","M16260502128021",NA,NA,NA,NA,6,7,NA,NA,16
"37734","M16260502128022",NA,NA,NA,NA,3,4,NA,NA,6
"37735","M16260502128024",NA,NA,NA,NA,2,2,NA,NA,NA
"37736","M16260502215021",NA,NA,NA,NA,4,5,NA,NA,2
"37737","M16260502215022",NA,NA,NA,NA,5,6,NA,NA,4
"37738","M16260502215024",NA,NA,NA,NA,6,6,NA,NA,4
"37739","M16260502397021",NA,NA,NA,NA,6,6,NA,NA,4
"37740","M16260502397023",NA,NA,NA,NA,8,7,NA,NA,4
"37741","M16260502397024",NA,NA,NA,NA,4,4,NA,NA,NA
"37742","M16260502483021",NA,NA,NA,NA,1,1,NA,NA,NA
"37743","M16260502483022",NA,NA,NA,NA,5,5,NA,NA,6
"37744","M16260502483023",NA,NA,NA,NA,8,8,NA,NA,8
"37745","M16260502483024",NA,NA,NA,NA,5,6,NA,NA,4
"37746","M16260502771022",NA,NA,NA,NA,6,6,NA,NA,22
"37747","M16260502771023",NA,NA,NA,NA,1,1,NA,NA,NA
"37748","M16271000099021",NA,NA,NA,NA,4,3,NA,NA,NA
"37749","M16271000099022",NA,NA,NA,NA,5,4,NA,NA,NA
"37750","M16271000099023",NA,NA,NA,NA,4,3,NA,NA,NA
"37751","M16271000099024",NA,NA,NA,NA,5,3,NA,NA,NA
"37752","M16271001878021",NA,NA,NA,NA,3,4,NA,NA,NA
"37753","M16271001878022",NA,NA,NA,NA,4,5,NA,NA,2
"37754","M16271001878023",NA,NA,NA,NA,4,3,NA,NA,NA
"37755","M16271001878024",NA,NA,NA,NA,1,1,NA,NA,NA
"37756","M16271002129021",NA,NA,NA,NA,2,2,NA,NA,NA
"37757","M16271002129023",NA,NA,NA,NA,4,3,NA,NA,NA
"37758","M16271002129024",NA,NA,NA,NA,4,3,NA,NA,NA
"37759","M16271002400021",NA,NA,NA,NA,3,3,NA,NA,NA
"37760","M16271002400022",NA,NA,NA,NA,2,3,NA,NA,NA
"37761","M16271002400024",NA,NA,NA,NA,4,4,NA,NA,NA
"37762","M16271002467023",NA,NA,NA,NA,4,3,NA,NA,NA
"37763","M16271002467024",NA,NA,NA,NA,4,4,NA,NA,NA
"37764","M16281000100021",NA,NA,NA,NA,3,3,NA,NA,NA
"37765","M16281000100022",NA,NA,NA,NA,2,2,NA,NA,NA
"37766","M16281000100023",NA,NA,NA,NA,3,3,NA,NA,NA
"37767","M16281001879021",NA,NA,NA,NA,4,5,NA,NA,NA
"37768","M16281001879022",NA,NA,NA,NA,4,4,NA,NA,NA
"37769","M16281001879023",NA,NA,NA,NA,8,7,NA,NA,NA
"37770","M16281001879024",NA,NA,NA,NA,3,3,NA,NA,NA
"37771","M16281002130021",NA,NA,NA,NA,3,3,NA,NA,NA
"37772","M16281002130022",NA,NA,NA,NA,4,4,NA,NA,NA
"37773","M16281002130023",NA,NA,NA,NA,4,4,NA,NA,NA
"37774","M16281002130024",NA,NA,NA,NA,6,6,NA,NA,NA
"37775","M16281002398021",NA,NA,NA,NA,3,3,NA,NA,NA
"37776","M16281002398022",NA,NA,NA,NA,2,2,NA,NA,NA
"37777","M16281002398024",NA,NA,NA,NA,3,3,NA,NA,NA
"37778","M17010500493021",NA,NA,NA,NA,2,2,NA,NA,NA
"37779","M17010500493023",NA,NA,NA,NA,1,1,NA,NA,NA
"37780","M17010501555021",NA,NA,NA,NA,4,4,NA,NA,NA
"37781","M17010501555022",NA,NA,NA,NA,5,5,NA,NA,NA
"37782","M17010501555023",NA,NA,NA,NA,2,2,NA,NA,NA
"37783","M17010501555024",NA,NA,NA,NA,2,2,NA,NA,NA
"37784","M17020500494023",NA,NA,NA,NA,1,1,NA,NA,NA
"37785","M17020500494024",NA,NA,NA,NA,1,1,NA,NA,NA
"37786","M17020501556021",NA,NA,NA,NA,8,7,NA,NA,NA
"37787","M17020501556023",NA,NA,NA,NA,6,6,NA,NA,NA
"37788","M17020501556024",NA,NA,NA,NA,2,2,NA,NA,NA
"37789","M17030500495021",NA,NA,NA,NA,6,6,NA,NA,1
"37790","M17030500495022",NA,NA,NA,NA,3,3,NA,NA,NA
"37791","M17030500495023",NA,NA,NA,NA,9,7,NA,NA,NA
"37792","M17030500495024",NA,NA,NA,NA,2,2,NA,NA,NA
